state,chamber,district,party,pres_margin,next_election
ME,House,144,R,-28.4,2026.0
ME,House,145,R,10.5,2026.0
ME,House,146,D,29.7,2026.0
ME,House,147,D,28.5,2026.0
ME,House,148,R,-8.4,2026.0
ME,House,149,D,12.3,2026.0
ME,House,150,D,19.3,2026.0
ME,House,151,D,42.5,2026.0
ME,Senate,1,R,-19.9,2026.0
ME,Senate,2,R,-33.5,2026.0
ME,Senate,3,R,-28.0,2026.0
ME,Senate,4,R,-34.1,2026.0
ME,Senate,5,R,-18.4,2026.0
ME,Senate,6,R,-20.9,2026.0
ME,Senate,7,D,21.3,2026.0
ME,Senate,8,D,-2.1,2026.0
ME,Senate,9,D,10.5,2026.0
ME,Senate,10,R,-9.9,2026.0
ME,Senate,11,D,3.4,2026.0
ME,Senate,12,D,19.9,2026.0
ME,Senate,13,D,8.3,2026.0
ME,Senate,14,D,0.2,2026.0
ME,Senate,15,R,-3.3,2026.0
ME,Senate,16,R,1.9,2026.0
ME,Senate,17,R,-22.5,2026.0
ME,Senate,18,R,-9.2,2026.0
ME,Senate,19,R,-15.4,2026.0
ME,Senate,20,R,0.9,2026.0
ME,Senate,21,D,8.2,2026.0
ME,Senate,22,R,-16.7,2026.0
ME,Senate,23,D,40.8,2026.0
ME,Senate,24,D,15.5,2026.0
ME,Senate,25,D,34.8,2026.0
ME,Senate,26,D,9.4,2026.0
ME,Senate,27,D,57.4,2026.0
ME,Senate,28,D,68.6,2026.0
ME,Senate,29,D,53.0,2026.0
ME,Senate,30,D,25.7,2026.0
ME,Senate,31,D,17.4,2026.0
ME,Senate,32,D,9.8,2026.0
ME,Senate,33,R,-9.9,2026.0
ME,Senate,34,D,14.8,2026.0
ME,Senate,35,D,29.1,2026.0
MD,House of Delegates,1A,R,-50.3,2026.0
MD,House of Delegates,1B,R,-35.4,2026.0
MD,House of Delegates,1C,R,-47.7,2026.0
MD,House of Delegates,2A,R,-26.7,2026.0
MD,House of Delegates,2A,R,-26.7,2026.0
MD,House of Delegates,2B,D,9.0,2026.0
MD,House of Delegates,3,D,32.7,2026.0
MD,House of Delegates,3,D,32.7,2026.0
MD,House of Delegates,3,D,32.7,2026.0
MD,House of Delegates,4,R,-6.1,2026.0
MD,House of Delegates,4,R,-6.1,2026.0
MD,House of Delegates,4,R,-6.1,2026.0
MD,House of Delegates,5,R,-21.2,2026.0
MD,House of Delegates,5,R,-21.2,2026.0
MD,House of Delegates,5,R,-21.2,2026.0
MD,House of Delegates,6,R,-17.9,2026.0
MD,House of Delegates,6,R,-17.9,2026.0
MD,House of Delegates,6,R,-17.9,2026.0
MD,House of Delegates,7A,R,-8.8,2026.0
MD,House of Delegates,7A,R,-8.8,2026.0
MD,House of Delegates,7B,R,-27.9,2026.0
MD,House of Delegates,8,D,25.9,2026.0
MD,House of Delegates,8,D,25.9,2026.0
MD,House of Delegates,8,D,25.9,2026.0
MD,House of Delegates,9A,D,19.2,2026.0
MD,House of Delegates,9A,D,19.2,2026.0
MD,House of Delegates,9B,D,40.6,2026.0
MD,House of Delegates,10,D,55.1,2026.0
MD,House of Delegates,10,D,55.1,2026.0
MD,House of Delegates,10,D,55.1,2026.0
MD,House of Delegates,11A,D,59.6,2026.0
MD,House of Delegates,11B,D,26.9,2026.0
MD,House of Delegates,11B,D,26.9,2026.0
MD,House of Delegates,12A,D,49.6,2026.0
MD,House of Delegates,12A,D,49.6,2026.0
MD,House of Delegates,12B,D,12.1,2026.0
MD,House of Delegates,13,D,49.4,2026.0
MD,House of Delegates,13,D,49.4,2026.0
MD,House of Delegates,13,D,49.4,2026.0
MD,House of Delegates,14,D,42.6,2026.0
MD,House of Delegates,14,D,42.6,2026.0
MD,House of Delegates,14,D,42.6,2026.0
MD,House of Delegates,15,D,43.9,2026.0
MD,House of Delegates,15,D,43.9,2026.0
MD,House of Delegates,15,D,43.9,2026.0
MD,House of Delegates,16,D,62.8,2026.0
MD,House of Delegates,16,D,62.8,2026.0
MD,House of Delegates,16,D,62.8,2026.0
MD,House of Delegates,17,D,53.9,2026.0
MD,House of Delegates,17,D,53.9,2026.0
MD,House of Delegates,17,D,53.9,2026.0
MD,House of Delegates,18,D,61.4,2026.0
MD,House of Delegates,18,D,61.4,2026.0
MD,House of Delegates,18,D,61.4,2026.0
MD,House of Delegates,19,D,47.7,2026.0
MD,House of Delegates,19,D,47.7,2026.0
MD,House of Delegates,19,D,47.7,2026.0
MD,House of Delegates,20,D,70.4,2026.0
MD,House of Delegates,20,D,70.4,2026.0
MD,House of Delegates,20,D,70.4,2026.0
MD,House of Delegates,21,D,54.3,2026.0
MD,House of Delegates,21,D,54.3,2026.0
MD,House of Delegates,21,D,54.3,2026.0
MD,House of Delegates,22,D,69.7,2026.0
MD,House of Delegates,22,D,69.7,2026.0
MD,House of Delegates,22,D,69.7,2026.0
MD,House of Delegates,23,D,71.0,2026.0
MD,House of Delegates,23,D,71.0,2026.0
MD,House of Delegates,23,D,71.0,2026.0
MD,House of Delegates,24,D,81.2,2026.0
MD,House of Delegates,24,D,81.2,2026.0
MD,House of Delegates,24,D,81.2,2026.0
MD,House of Delegates,25,D,84.8,2026.0
MD,House of Delegates,25,D,84.8,2026.0
MD,House of Delegates,25,D,84.8,2026.0
MD,House of Delegates,26,D,79.4,2026.0
MD,House of Delegates,26,D,79.4,2026.0
MD,House of Delegates,26,D,79.4,2026.0
MD,House of Delegates,27A,D,59.9,2026.0
MD,House of Delegates,27B,D,26.5,2026.0
MD,House of Delegates,27C,R,-15.0,2026.0
MD,House of Delegates,28,D,39.2,2026.0
MD,House of Delegates,28,D,39.2,2026.0
MD,House of Delegates,28,D,39.2,2026.0
MD,House of Delegates,29A,R,-35.6,2026.0
MD,House of Delegates,29B,D,11.4,2026.0
MD,House of Delegates,29C,R,-14.1,2026.0
MD,House of Delegates,30A,D,31.4,2026.0
MD,House of Delegates,30A,D,31.4,2026.0
MD,House of Delegates,30B,R,-7.9,2026.0
MD,House of Delegates,31,R,-10.8,2026.0
MD,House of Delegates,31,R,-10.8,2026.0
MD,House of Delegates,31,R,-10.8,2026.0
MD,House of Delegates,32,D,30.1,2026.0
MD,House of Delegates,32,D,30.1,2026.0
MD,House of Delegates,32,D,30.1,2026.0
MD,House of Delegates,33A,D,35.4,2026.0
MD,House of Delegates,33B,R,8.1,2026.0
MD,House of Delegates,33C,D,15.0,2026.0
MD,House of Delegates,34A,D,16.4,2026.0
MD,House of Delegates,34A,D,16.4,2026.0
MD,House of Delegates,34B,R,-9.6,2026.0
MD,House of Delegates,35A,R,-34.1,2026.0
MD,House of Delegates,35A,R,-34.1,2026.0
MD,House of Delegates,35B,R,-38.6,2026.0
MD,House of Delegates,36,R,-22.8,2026.0
MD,House of Delegates,36,R,-22.8,2026.0
MD,House of Delegates,36,R,-22.8,2026.0
MD,House of Delegates,37A,D,22.5,2026.0
MD,House of Delegates,37B,R,-18.4,2026.0
MD,House of Delegates,37B,R,-18.4,2026.0
MD,House of Delegates,38A,R,-15.9,2026.0
MD,House of Delegates,38B,R,7.1,2026.0
MD,House of Delegates,38C,R,-31.4,2026.0
MD,House of Delegates,39,D,45.7,2026.0
MD,House of Delegates,39,D,45.7,2026.0
MD,House of Delegates,39,D,45.7,2026.0
MD,House of Delegates,40,D,79.4,2026.0
MD,House of Delegates,40,D,79.4,2026.0
MD,House of Delegates,40,D,79.4,2026.0
MD,House of Delegates,41,D,65.4,2026.0
MD,House of Delegates,41,D,65.4,2026.0
MD,House of Delegates,41,D,65.4,2026.0
MD,House of Delegates,42A,R,-10.0,2026.0
MD,House of Delegates,42B,D,25.6,2026.0
MD,House of Delegates,42C,R,-33.9,2026.0
MD,House of Delegates,43A,D,84.0,2026.0
MD,House of Delegates,43A,D,84.0,2026.0
MD,House of Delegates,43B,D,56.1,2026.0
MD,House of Delegates,44A,D,21.0,2026.0
MD,House of Delegates,44B,D,54.6,2026.0
MD,House of Delegates,44B,D,54.6,2026.0
MD,House of Delegates,45,D,76.4,2026.0
MD,House of Delegates,45,D,76.4,2026.0
MD,House of Delegates,45,D,76.4,2026.0
MD,House of Delegates,46,D,61.8,2026.0
MD,House of Delegates,46,D,61.8,2026.0
MD,House of Delegates,46,D,61.8,2026.0
MD,House of Delegates,47A,D,72.4,2026.0
MD,House of Delegates,47A,D,72.4,2026.0
MD,House of Delegates,47B,D,62.0,2026.0
MD,Senate,1,R,-44.6,2026.0
MD,Senate,2,R,-17.9,2026.0
MD,Senate,3,D,32.7,2026.0
MD,Senate,4,R,-6.1,2026.0
MD,Senate,5,R,-21.2,2026.0
MD,Senate,6,R,-17.9,2026.0
MD,Senate,7,R,-15.9,2026.0
MD,Senate,8,D,25.9,2026.0
MD,Senate,9,D,25.7,2026.0
MD,Senate,10,D,55.1,2026.0
MD,Senate,11,D,36.3,2026.0
MD,Senate,12,D,39.5,2026.0
MD,Senate,13,D,49.4,2026.0
MD,Senate,14,D,42.6,2026.0
MD,Senate,15,D,43.9,2026.0
MD,Senate,16,D,62.8,2026.0
MD,Senate,17,D,53.9,2026.0
MD,Senate,18,D,61.4,2026.0
MD,Senate,19,D,47.7,2026.0
MD,Senate,20,D,70.4,2026.0
MD,Senate,21,D,54.3,2026.0
MD,Senate,22,D,69.7,2026.0
MD,Senate,23,D,71.0,2026.0
MD,Senate,24,D,81.2,2026.0
MD,Senate,25,D,84.8,2026.0
MD,Senate,26,D,79.4,2026.0
MD,Senate,27,D,22.4,2026.0
MD,Senate,28,D,39.2,2026.0
MD,Senate,29,R,-15.0,2026.0
MD,Senate,30,D,17.5,2026.0
MD,Senate,31,R,-10.8,2026.0
MD,Senate,32,D,30.1,2026.0
MD,Senate,33,D,18.3,2026.0
MD,Senate,34,D,6.4,2026.0
MD,Senate,35,R,-35.5,2026.0
MD,Senate,36,R,-22.8,2026.0
MD,Senate,37,R,-8.8,2026.0
MD,Senate,38,R,-16.0,2026.0
MD,Senate,39,D,45.7,2026.0
MD,Senate,40,D,79.4,2026.0
MD,Senate,41,D,65.4,2026.0
MD,Senate,42,R,-8.6,2026.0
MD,Senate,43,D,74.7,2026.0
MD,Senate,44,D,45.2,2026.0
MD,Senate,45,D,76.4,2026.0
MD,Senate,46,D,61.8,2026.0
MD,Senate,47,D,70.1,2026.0
MA,House,1st Barnstable,D,20.9,2026.0
MA,House,1st Berkshire,D,30.1,2026.0
MA,House,1st Bristol,R,11.6,2026.0
MA,House,1st Essex,D,27.6,2026.0
MA,House,1st Franklin,D,44.1,2026.0
MA,House,1st Hampden,R,-7.9,2026.0
MA,House,1st Hampshire,D,61.2,2026.0
MA,House,1st Middlesex,D,8.7,2026.0
MA,House,1st Norfolk,D,28.4,2026.0
MA,House,1st Plymouth,D,8.4,2026.0
MA,House,1st Suffolk,D,40.6,2026.0
MA,House,1st Worcester,R,6.9,2026.0
MA,House,2nd Barnstable,D,13.9,2026.0
MA,House,2nd Berkshire,D,43.2,2026.0
MA,House,2nd Bristol,D,10.9,2026.0
MA,House,2nd Essex,D,21.3,2026.0
MA,House,2nd Franklin,D,9.5,2026.0
MA,House,2nd Hampden,D,8.3,2026.0
MA,House,2nd Hampshire,D,34.1,2026.0
MA,House,2nd Middlesex,D,32.1,2026.0
MA,House,2nd Norfolk,D,26.1,2026.0
MA,House,2nd Plymouth,R,-6.6,2026.0
MA,House,2nd Suffolk,D,55.4,2026.0
MA,House,2nd Worcester,D,-2.2,2026.0
MA,House,3rd Barnstable,R,17.5,2026.0
MA,House,3rd Berkshire,D,45.3,2026.0
MA,House,3rd Bristol,D,5.6,2026.0
MA,House,3rd Essex,D,11.3,2026.0
MA,House,3rd Hampden,R,-12.6,2026.0
MA,House,3rd Hampshire,D,67.7,2026.0
MA,House,3rd Middlesex,D,35.0,2026.0
MA,House,3rd Norfolk,D,17.6,2026.0
MA,House,3rd Plymouth,D,30.0,2026.0
MA,House,3rd Suffolk,D,54.6,2026.0
MA,House,3rd Worcester,D,11.7,2026.0
MA,House,4th Barnstable,D,38.4,2026.0
MA,House,4th Bristol,R,-6.3,2026.0
MA,House,4th Essex,D,12.9,2026.0
MA,House,4th Hampden,R,-1.8,2026.0
MA,House,4th Middlesex,D,27.0,2026.0
MA,House,4th Norfolk,D,12.7,2026.0
MA,House,4th Plymouth,D,14.9,2026.0
MA,House,4th Suffolk,D,27.4,2026.0
MA,House,4th Worcester,D,9.2,2026.0
MA,House,5th Barnstable,R,4.8,2026.0
MA,House,5th Bristol,R,-7.4,2026.0
MA,House,5th Essex,D,33.5,2026.0
MA,House,5th Hampden,D,28.5,2026.0
MA,House,5th Middlesex,D,49.4,2026.0
MA,House,5th Norfolk,D,7.4,2026.0
MA,House,5th Plymouth,R,-0.3,2026.0
MA,House,5th Suffolk,D,67.1,2026.0
MA,House,5th Worcester,R,-10.0,2026.0
MA,House,6th Bristol,D,0.5,2026.0
MA,House,6th Essex,D,34.5,2026.0
MA,House,6th Hampden,D,0.0,2026.0
MA,House,6th Middlesex,D,38.8,2026.0
MA,House,6th Norfolk,D,21.9,2026.0
MA,House,6th Plymouth,R,5.2,2026.0
MA,House,6th Suffolk,D,72.5,2026.0
MA,House,6th Worcester,R,-7.2,2026.0
MA,House,7th Bristol,D,-4.7,2026.0
MA,House,7th Essex,D,45.6,2026.0
MA,House,7th Hampden,D,12.5,2026.0
MA,House,7th Middlesex,D,40.9,2026.0
MA,House,7th Norfolk,D,43.8,2026.0
MA,House,7th Plymouth,R,-3.6,2026.0
MA,House,7th Suffolk,D,71.4,2026.0
MA,House,7th Worcester,R,-0.4,2026.0
MA,House,8th Bristol,D,-11.6,2026.0
MA,House,8th Essex,D,38.8,2026.0
MA,House,8th Hampden,D,5.1,2026.0
MA,House,8th Middlesex,D,37.0,2026.0
MA,House,8th Norfolk,D,32.0,2026.0
MA,House,8th Plymouth,D,-2.9,2026.0
MA,House,8th Suffolk,D,63.7,2026.0
MA,House,8th Worcester,R,-2.4,2026.0
MA,House,9th Bristol,D,-1.1,2026.0
MA,House,9th Essex,R,2.2,2026.0
MA,House,9th Hampden,D,28.4,2026.0
MA,House,9th Middlesex,D,36.3,2026.0
MA,House,9th Norfolk,R,12.3,2026.0
MA,House,9th Plymouth,D,15.5,2026.0
MA,House,9th Suffolk,D,68.0,2026.0
MA,House,9th Worcester,R,12.4,2026.0
MA,House,10th Bristol,D,2.2,2026.0
MA,House,10th Essex,D,22.2,2026.0
MA,House,10th Hampden,D,40.1,2026.0
MA,House,10th Middlesex,D,43.7,2026.0
MA,House,10th Norfolk,D,19.3,2026.0
MA,House,10th Plymouth,D,39.4,2026.0
MA,House,10th Suffolk,D,47.2,2026.0
MA,House,10th Worcester,D,11.0,2026.0
MA,House,11th Bristol,D,10.8,2026.0
MA,House,11th Essex,D,24.4,2026.0
MA,House,11th Hampden,D,42.3,2026.0
MA,House,11th Middlesex,D,62.5,2026.0
MA,House,11th Norfolk,D,27.0,2026.0
MA,House,11th Plymouth,D,54.4,2026.0
MA,House,11th Suffolk,D,35.2,2026.0
MA,House,11th Worcester,R,23.1,2026.0
MA,House,12th Bristol,R,-10.8,2026.0
MA,House,12th Essex,D,7.1,2026.0
MA,House,12th Hampden,D,11.5,2026.0
MA,House,12th Middlesex,D,60.5,2026.0
MA,House,12th Norfolk,D,18.6,2026.0
MA,House,12th Plymouth,D,0.6,2026.0
MA,House,12th Suffolk,D,73.0,2026.0
MA,House,12th Worcester,D,14.0,2026.0
MA,House,13th Bristol,D,13.8,2026.0
MA,House,13th Essex,D,6.4,2026.0
MA,House,13th Middlesex,D,54.7,2026.0
MA,House,13th Norfolk,D,48.1,2026.0
MA,House,13th Suffolk,D,36.1,2026.0
MA,House,13th Worcester,D,32.8,2026.0
MA,House,14th Bristol,D,9.5,2026.0
MA,House,14th Essex,D,19.9,2026.0
MA,House,14th Middlesex,D,46.7,2026.0
MA,House,14th Norfolk,D,49.6,2026.0
MA,House,14th Suffolk,D,56.1,2026.0
MA,House,14th Worcester,D,26.7,2026.0
MA,House,15th Essex,D,2.7,2026.0
MA,House,15th Middlesex,D,46.8,2026.0
MA,House,15th Norfolk,D,74.9,2026.0
MA,House,15th Suffolk,D,77.9,2026.0
MA,House,15th Worcester,D,31.4,2026.0
MA,House,16th Essex,D,12.0,2026.0
MA,House,16th Middlesex,D,17.5,2026.0
MA,House,16th Suffolk,D,-0.3,2026.0
MA,House,16th Worcester,D,19.2,2026.0
MA,House,17th Essex,D,24.1,2026.0
MA,House,17th Middlesex,D,22.2,2026.0
MA,House,17th Suffolk,D,66.7,2026.0
MA,House,17th Worcester,D,17.8,2026.0
MA,House,18th Essex,D,20.9,2026.0
MA,House,18th Middlesex,D,27.2,2026.0
MA,House,18th Suffolk,D,59.2,2026.0
MA,House,18th Worcester,R,-9.9,2026.0
MA,House,19th Middlesex,D,1.3,2026.0
MA,House,19th Suffolk,D,14.9,2026.0
MA,House,19th Worcester,D,37.5,2026.0
MA,House,20th Middlesex,R,6.4,2026.0
MA,House,21st Middlesex,D,30.8,2026.0
MA,House,22nd Middlesex,R,1.5,2026.0
MA,House,23rd Middlesex,D,60.9,2026.0
MA,House,24th Middlesex,D,63.3,2026.0
MA,House,25th Middlesex,D,84.2,2026.0
MA,House,26th Middlesex,D,73.4,2026.0
MA,House,27th Middlesex,D,76.9,2026.0
MA,House,28th Middlesex,D,24.7,2026.0
MA,House,29th Middlesex,D,66.9,2026.0
MA,House,30th Middlesex,D,21.9,2026.0
MA,House,31st Middlesex,D,27.8,2026.0
MA,House,32nd Middlesex,D,39.1,2026.0
MA,House,33rd Middlesex,D,36.7,2026.0
MA,House,34th Middlesex,D,60.2,2026.0
MA,House,35th Middlesex,D,37.9,2026.0
MA,House,36th Middlesex,D,-4.4,2026.0
MA,House,37th Middlesex,D,42.2,2026.0
MA,House,"Barnstable, Dukes, and Nantucket",D,45.1,2026.0
MA,Senate,1st Bristol and Plymouth,D,-6.9,2026.0
MA,Senate,1st Essex,D,9.9,2026.0
MA,Senate,1st Essex and Middlesex,D,22.6,2026.0
MA,Senate,1st Middlesex,D,10.7,2026.0
MA,Senate,1st Plymouth and Norfolk,D,18.5,2026.0
MA,Senate,1st Suffolk,D,48.6,2026.0
MA,Senate,1st Worcester,R,29.5,2026.0
MA,Senate,2nd Bristol and Plymouth,D,3.0,2026.0
MA,Senate,2nd Essex,R,23.1,2026.0
MA,Senate,2nd Essex and Middlesex,D,14.4,2026.0
MA,Senate,2nd Middlesex,D,61.7,2026.0
MA,Senate,2nd Plymouth and Norfolk,D,22.2,2026.0
MA,Senate,2nd Suffolk,D,74.0,2026.0
MA,Senate,2nd Worcester,D,19.9,2026.0
MA,Senate,3rd Bristol and Plymouth,D,-4.7,2026.0
MA,Senate,3rd Essex,D,18.7,2026.0
MA,Senate,3rd Middlesex,D,42.8,2026.0
MA,Senate,3rd Suffolk,D,34.0,2026.0
MA,Senate,4th Middlesex,D,32.2,2026.0
MA,Senate,5th Middlesex,D,31.8,2026.0
MA,Senate,"Berkshire, Hampden, Franklin, and Hampshire",D,33.4,2026.0
MA,Senate,Bristol and Norfolk,D,15.8,2026.0
MA,Senate,Cape and Islands,D,27.6,2026.0
MA,Senate,Hampden,D,29.3,2026.0
MA,Senate,Hampden and Hampshire,D,9.0,2026.0
MA,Senate,"Hampden, Hampshire, and Worcester",D,8.1,2026.0
MA,Senate,"Hampshire, Franklin, and Worcester",D,42.0,2026.0
MA,Senate,Middlesex and Norfolk,D,39.9,2026.0
MA,Senate,Middlesex and Suffolk,D,55.9,2026.0
MA,Senate,Middlesex and Worcester,D,40.9,2026.0
MA,Senate,Norfolk and Middlesex,D,61.9,2026.0
MA,Senate,Norfolk and Plymouth,D,14.0,2026.0
MA,Senate,Norfolk and Suffolk,D,34.4,2026.0
MA,Senate,"Norfolk, Plymouth, and Bristol",R,20.2,2026.0
MA,Senate,"Norfolk, Worcester, and Middlesex",D,23.3,2026.0
MA,Senate,Plymouth and Barnstable,D,10.5,2026.0
MA,Senate,Suffolk and Middlesex,D,61.6,2026.0
MA,Senate,Worcester and Hampden,R,-4.8,2026.0
MA,Senate,Worcester and Hampshire,R,0.3,2026.0
MA,Senate,Worcester and Middlesex,D,15.4,2026.0
MI,House,1,D,58.5,2026.0
MI,House,2,D,1.5,2026.0
MI,House,3,D,-5.1,2026.0
MI,House,4,D,86.3,2026.0
MI,House,5,D,75.8,2026.0
MI,House,6,D,32.3,2026.0
MI,House,7,D,57.3,2026.0
MI,House,8,D,76.8,2026.0
MI,House,9,D,83.6,2026.0
MI,House,10,D,37.8,2026.0
MI,House,11,D,61.6,2026.0
MI,House,12,D,35.9,2026.0
MI,House,13,D,-1.9,2026.0
MI,House,14,D,11.2,2026.0
MI,House,15,D,-2.1,2026.0
MI,House,16,D,49.1,2026.0
MI,House,17,D,33.4,2026.0
MI,House,18,D,53.7,2026.0
MI,House,19,D,32.0,2026.0
MI,House,20,D,4.7,2026.0
MI,House,21,D,12.3,2026.0
MI,House,22,D,3.3,2026.0
MI,House,23,D,26.1,2026.0
MI,House,24,D,15.5,2026.0
MI,House,25,D,13.6,2026.0
MI,House,26,D,25.5,2026.0
MI,House,27,R,-8.4,2026.0
MI,House,28,R,-12.3,2026.0
MI,House,29,R,-12.5,2026.0
MI,House,30,R,-25.3,2026.0
MI,House,31,D,-2.8,2026.0
MI,House,32,D,51.3,2026.0
MI,House,33,D,48.0,2026.0
MI,House,34,R,-21.8,2026.0
MI,House,35,R,-47.0,2026.0
MI,House,36,R,-34.4,2026.0
MI,House,37,R,-23.1,2026.0
MI,House,38,D,9.1,2026.0
MI,House,39,R,-23.2,2026.0
MI,House,40,D,18.1,2026.0
MI,House,41,D,51.6,2026.0
MI,House,42,R,-8.9,2026.0
MI,House,43,R,-40.9,2026.0
MI,House,44,R,-3.9,2026.0
MI,House,45,R,-34.6,2026.0
MI,House,46,R,-2.2,2026.0
MI,House,47,D,23.9,2026.0
MI,House,48,D,6.7,2026.0
MI,House,49,R,-9.8,2026.0
MI,House,50,R,-31.7,2026.0
MI,House,51,R,-19.8,2026.0
MI,House,52,R,-16.8,2026.0
MI,House,53,D,28.8,2026.0
MI,House,54,R,-1.0,2026.0
MI,House,55,R,-0.7,2026.0
MI,House,56,D,13.3,2026.0
MI,House,57,R,-17.6,2026.0
MI,House,58,R,-12.9,2026.0
MI,House,59,R,-32.0,2026.0
MI,House,60,R,-22.6,2026.0
MI,House,61,D,-5.2,2026.0
MI,House,62,R,-10.9,2026.0
MI,House,63,R,-33.1,2026.0
MI,House,64,R,-24.3,2026.0
MI,House,65,R,-46.9,2026.0
MI,House,66,R,-31.9,2026.0
MI,House,67,R,-26.3,2026.0
MI,House,68,R,-9.2,2026.0
MI,House,69,D,8.1,2026.0
MI,House,70,D,55.4,2026.0
MI,House,71,R,-23.9,2026.0
MI,House,72,R,-14.0,2026.0
MI,House,73,D,9.4,2026.0
MI,House,74,D,33.8,2026.0
MI,House,75,D,19.1,2026.0
MI,House,76,D,-0.4,2026.0
MI,House,77,D,22.7,2026.0
MI,House,78,R,-30.6,2026.0
MI,House,79,R,-27.4,2026.0
MI,House,80,D,17.9,2026.0
MI,House,81,D,14.4,2026.0
MI,House,82,D,51.1,2026.0
MI,House,83,D,8.5,2026.0
MI,House,84,D,11.1,2026.0
MI,House,85,R,-33.4,2026.0
MI,House,86,R,-0.3,2026.0
MI,House,87,D,17.0,2026.0
MI,House,88,R,-8.2,2026.0
MI,House,89,R,-33.2,2026.0
MI,House,90,R,-18.4,2026.0
MI,House,91,R,-37.0,2026.0
MI,House,92,R,-12.2,2026.0
MI,House,93,R,-31.8,2026.0
MI,House,94,D,30.6,2026.0
MI,House,95,R,-17.3,2026.0
MI,House,96,R,-12.0,2026.0
MI,House,97,R,-29.7,2026.0
MI,House,98,R,-46.4,2026.0
MI,House,99,R,-38.5,2026.0
MI,House,100,R,-37.0,2026.0
MI,House,101,R,-37.2,2026.0
MI,House,102,R,-19.9,2026.0
MI,House,103,D,7.1,2026.0
MI,House,104,R,-25.1,2026.0
MI,House,105,R,-38.9,2026.0
MI,House,106,R,-33.8,2026.0
MI,House,107,R,-15.4,2026.0
MI,House,108,R,-32.2,2026.0
MI,House,109,R,-0.6,2026.0
MI,House,110,R,-23.9,2026.0
MI,Senate,1,D,51.8,2026.0
MI,Senate,2,D,-2.5,2026.0
MI,Senate,3,D,76.8,2026.0
MI,Senate,4,D,0.1,2026.0
MI,Senate,5,D,14.9,2026.0
MI,Senate,6,D,77.7,2026.0
MI,Senate,7,D,36.2,2026.0
MI,Senate,8,D,11.6,2026.0
MI,Senate,9,R,-5.1,2026.0
MI,Senate,10,D,30.5,2026.0
MI,Senate,11,D,3.2,2026.0
MI,Senate,12,D,-7.2,2026.0
MI,Senate,13,D,-1.7,2026.0
MI,Senate,14,D,9.7,2026.0
MI,Senate,15,D,43.0,2026.0
MI,Senate,16,R,-30.0,2026.0
MI,Senate,17,R,-30.0,2026.0
MI,Senate,18,R,-23.7,2026.0
MI,Senate,19,D,17.1,2026.0
MI,Senate,20,R,-16.5,2026.0
MI,Senate,21,D,12.3,2026.0
MI,Senate,22,R,-24.0,2026.0
MI,Senate,23,R,-23.1,2026.0
MI,Senate,24,R,-27.5,2026.0
MI,Senate,25,R,-37.3,2026.0
MI,Senate,26,R,-27.4,2026.0
MI,Senate,27,D,18.5,2026.0
MI,Senate,28,D,9.5,2026.0
MI,Senate,29,D,25.9,2026.0
MI,Senate,30,R,4.5,2026.0
MI,Senate,31,R,-18.6,2026.0
MI,Senate,32,R,-6.9,2026.0
MI,Senate,33,R,-34.7,2026.0
MI,Senate,34,R,-31.0,2026.0
MI,Senate,35,D,0.9,2026.0
MI,Senate,36,R,-36.8,2026.0
MI,Senate,37,R,-10.7,2026.0
MI,Senate,38,R,-18.1,2026.0
MN,House,1A,R,-41.5,2026.0
MN,House,1B,R,-32.3,2026.0
MN,House,2A,R,-7.0,2026.0
MN,House,2B,R,-25.3,2026.0
MN,House,3A,R,-7.1,2026.0
MN,House,3B,R,4.1,2026.0
MN,House,4A,D,15.0,2026.0
MN,House,4B,R,-24.8,2026.0
MN,House,5A,R,-40.4,2026.0
MN,House,5B,R,-52.2,2026.0
MN,House,6A,R,-26.0,2026.0
MN,House,6B,R,-27.7,2026.0
MN,House,7A,R,-17.6,2026.0
MN,House,7B,R,-9.2,2026.0
MN,House,8A,D,35.3,2026.0
MN,House,8B,D,42.2,2026.0
MN,House,9A,R,-28.8,2026.0
MN,House,9B,R,-40.0,2026.0
MN,House,10A,R,-40.5,2026.0
MN,House,10B,R,-58.2,2026.0
MN,House,11A,R,-3.7,2026.0
MN,House,11B,R,-38.5,2026.0
MN,House,12A,R,-36.8,2026.0
MN,House,12B,R,-37.9,2026.0
MN,House,13A,R,-42.0,2026.0
MN,House,13B,R,-26.1,2026.0
MN,House,14A,R,-6.5,2026.0
MN,House,14B,D,-1.6,2026.0
MN,House,15A,R,-33.6,2026.0
MN,House,15B,R,-37.5,2026.0
MN,House,16A,R,-38.8,2026.0
MN,House,16B,R,-30.7,2026.0
MN,House,17A,R,-39.0,2026.0
MN,House,17B,R,-36.0,2026.0
MN,House,18A,R,-1.3,2026.0
MN,House,18B,D,11.9,2026.0
MN,House,19A,R,-28.2,2026.0
MN,House,19B,R,-22.3,2026.0
MN,House,20A,R,-12.2,2026.0
MN,House,20B,R,-30.5,2026.0
MN,House,21A,R,-44.4,2026.0
MN,House,21B,R,-32.8,2026.0
MN,House,22A,R,-33.8,2026.0
MN,House,22B,R,-33.5,2026.0
MN,House,23A,R,-27.3,2026.0
MN,House,23B,R,-11.1,2026.0
MN,House,24A,R,-22.5,2026.0
MN,House,24B,D,16.8,2026.0
MN,House,25A,D,15.9,2026.0
MN,House,25B,D,28.7,2026.0
MN,House,26A,R,-0.3,2026.0
